id_tweets,sentiment_mistral,prompt
924,neutral,1
924,neutral,2
924,neutral,3
924,neutral,4
924,neutral,5
924,neutral,6
924,neutral,7
924,neutral,8
925,neutral,1
925,neutral,2
925,neutral,3
925,neutral,4
925,neutral,5
925,neutral,6
925,neutral,7
925,neutral,8
926,negative,1
926,negative,2
926,negative,3
926,negative,4
926,negative,5
926,negative,6
926,negative,7
926,negative,8
927,negative,1
927,negative,2
927,negative,3
927,negative,4
927,negative,5
927,negative,6
927,negative,7
927,negative,8
928,negative,1
928,negative,2
928,negative,3
928,negative,4
928,negative,5
928,negative,6
928,negative,7
928,negative,8
930,neutral,1
930,neutral,2
930,negative,3
930,negative,4
930,negative,5
930,negative,6
930,negative,7
930,negative,8
931,neutral,1
931,neutral,2
931,neutral,3
931,negative,4
931,negative,5
931,negative,6
931,negative,7
931,negative,8
932,neutral,1
932,neutral,2
932,neutral,3
932,neutral,4
932,neutral,5
932,neutral,6
932,positive,7
932,neutral,8
934,neutral,1
934,neutral,2
934,neutral,3
934,negative,4
934,neutral,5
934,negative,6
934,neutral,7
934,negative,8
935,neutral,1
935,negative,2
935,negative,3
935,negative,4
935,negative,5
935,negative,6
935,negative,7
935,negative,8
936,neutral,1
936,neutral,2
936,neutral,3
936,neutral,4
936,neutral,5
936,neutral,6
936,neutral,7
936,negative,8
937,negative,1
937,negative,2
937,negative,3
937,negative,4
937,negative,5
937,negative,6
937,negative,7
937,negative,8
938,neutral,1
938,neutral,2
938,neutral,3
938,neutral,4
938,neutral,5
938,neutral,6
938,neutral,7
938,neutral,8
939,neutral,1
939,neutral,2
939,neutral,3
939,neutral,4
939,neutral,5
939,neutral,6
939,positive,7
939,neutral,8
940,positive,1
940,positive,2
940,positive,3
940,positive,4
940,positive,5
940,positive,6
940,positive,7
940,positive,8
941,neutral,1
941,neutral,2
941,neutral,3
941,neutral,4
941,neutral,5
941,neutral,6
941,neutral,7
941,neutral,8
942,neutral,1
942,neutral,2
942,neutral,3
942,neutral,4
942,neutral,5
942,neutral,6
942,neutral,7
942,neutral,8
943,negative,1
943,negative,2
943,negative,3
943,negative,4
943,negative,5
943,negative,6
943,negative,7
943,negative,8
944,positive,1
944,positive,2
944,positive,3
944,positive,4
944,neutral,5
944,neutral,6
944,positive,7
944,positive,8
946,neutral,1
946,neutral,2
946,neutral,3
946,negative,4
946,negative,5
946,negative,6
946,neutral,7
946,neutral,8
947,neutral,1
947,positive,2
947,positive,3
947,positive,4
947,positive,5
947,positive,6
947,positive,7
947,positive,8
948,neutral,1
948,positive,2
948,neutral,3
948,positive,4
948,neutral,5
948,neutral,6
948,neutral,7
948,neutral,8
950,neutral,1
950,neutral,2
950,neutral,3
950,neutral,4
950,neutral,5
950,neutral,6
950,positive,7
950,neutral,8
951,negative,1
951,neutral,2
951,neutral,3
951,neutral,4
951,negative,5
951,neutral,6
951,neutral,7
951,neutral,8
952,neutral,1
952,neutral,2
952,neutral,3
952,neutral,4
952,neutral,5
952,neutral,6
952,neutral,7
952,neutral,8
953,negative,1
953,negative,2
953,negative,3
953,negative,4
953,negative,5
953,negative,6
953,negative,7
953,negative,8
954,neutral,1
954,neutral,2
954,neutral,3
954,neutral,4
954,neutral,5
954,neutral,6
954,neutral,7
954,neutral,8
955,neutral,1
955,neutral,2
955,neutral,3
955,negative,4
955,negative,5
955,negative,6
955,negative,7
955,neutral,8
956,neutral,1
956,neutral,2
956,neutral,3
956,neutral,4
956,neutral,5
956,positive,6
956,neutral,7
956,neutral,8
957,neutral,1
957,neutral,2
957,neutral,3
957,neutral,4
957,neutral,5
957,negative,6
957,neutral,7
957,neutral,8
961,neutral,1
961,neutral,2
961,neutral,3
961,neutral,4
961,neutral,5
961,neutral,6
961,neutral,7
961,neutral,8
962,neutral,1
962,neutral,2
962,neutral,3
962,neutral,4
962,neutral,5
962,negative,6
962,neutral,7
962,neutral,8
963,positive,1
963,positive,2
963,positive,3
963,positive,4
963,positive,5
963,positive,6
963,positive,7
963,positive,8
964,neutral,1
964,neutral,2
964,neutral,3
964,neutral,4
964,positive,5
964,neutral,6
964,positive,7
964,neutral,8
965,neutral,1
965,neutral,2
965,neutral,3
965,neutral,4
965,neutral,5
965,neutral,6
965,neutral,7
965,neutral,8
967,neutral,1
967,neutral,2
967,neutral,3
967,neutral,4
967,neutral,5
967,neutral,6
967,neutral,7
967,neutral,8
968,negative,1
968,neutral,2
968,negative,3
968,negative,4
968,negative,5
968,negative,6
968,neutral,7
968,neutral,8
969,neutral,1
969,neutral,2
969,neutral,3
969,neutral,4
969,neutral,5
969,neutral,6
969,neutral,7
969,neutral,8
970,negative,1
970,negative,2
970,negative,3
970,negative,4
970,negative,5
970,negative,6
970,negative,7
970,negative,8
971,neutral,1
971,neutral,2
971,negative,3
971,negative,4
971,negative,5
971,negative,6
971,negative,7
971,negative,8
972,negative,1
972,negative,2
972,positive,3
972,neutral,4
972,neutral,5
972,neutral,6
972,neutral,7
972,positive,8
973,neutral,1
973,neutral,2
973,neutral,3
973,neutral,4
973,neutral,5
973,neutral,6
973,neutral,7
973,neutral,8
974,neutral,1
974,neutral,2
974,neutral,3
974,positive,4
974,neutral,5
974,positive,6
974,positive,7
974,positive,8
975,neutral,1
975,positive,2
975,neutral,3
975,neutral,4
975,neutral,5
975,neutral,6
975,neutral,7
975,neutral,8
976,neutral,1
976,neutral,2
976,neutral,3
976,neutral,4
976,neutral,5
976,neutral,6
976,neutral,7
976,neutral,8
977,neutral,1
977,neutral,2
977,neutral,3
977,neutral,4
977,neutral,5
977,neutral,6
977,positive,7
977,neutral,8
978,negative,1
978,negative,2
978,negative,3
978,negative,4
978,negative,5
978,negative,6
978,negative,7
978,negative,8
979,negative,1
979,negative,2
979,negative,3
979,negative,4
979,negative,5
979,negative,6
979,negative,7
979,negative,8
981,neutral,1
981,neutral,2
981,neutral,3
981,neutral,4
981,neutral,5
981,neutral,6
981,neutral,7
981,neutral,8
982,positive,1
982,neutral,2
982,neutral,3
982,neutral,4
982,neutral,5
982,neutral,6
982,neutral,7
982,positive,8
984,neutral,1
984,positive,2
984,neutral,3
984,positive,4
984,neutral,5
984,neutral,6
984,positive,7
984,neutral,8
986,positive,1
986,positive,2
986,positive,3
986,positive,4
986,positive,5
986,positive,6
986,positive,7
986,positive,8
987,neutral,1
987,neutral,2
987,neutral,3
987,neutral,4
987,neutral,5
987,neutral,6
987,positive,7
987,neutral,8
988,neutral,1
988,neutral,2
988,neutral,3
988,neutral,4
988,positive,5
988,neutral,6
988,neutral,7
988,neutral,8
989,neutral,1
989,neutral,2
989,positive,3
989,positive,4
989,positive,5
989,positive,6
989,positive,7
989,positive,8
990,neutral,1
990,neutral,2
990,neutral,3
990,neutral,4
990,neutral,5
990,neutral,6
990,neutral,7
990,neutral,8
991,positive,1
991,positive,2
991,neutral,3
991,neutral,4
991,neutral,5
991,positive,6
991,positive,7
991,neutral,8
992,neutral,1
992,neutral,2
992,neutral,3
992,neutral,4
992,neutral,5
992,neutral,6
992,neutral,7
992,neutral,8
993,neutral,1
993,neutral,2
993,neutral,3
993,neutral,4
993,neutral,5
993,neutral,6
993,neutral,7
993,neutral,8
994,neutral,1
994,neutral,2
994,neutral,3
994,neutral,4
994,neutral,5
994,neutral,6
994,neutral,7
994,neutral,8
995,negative,1
995,negative,2
995,neutral,3
995,neutral,4
995,negative,5
995,neutral,6
995,neutral,7
995,neutral,8
997,neutral,1
997,neutral,2
997,neutral,3
997,neutral,4
997,neutral,5
997,neutral,6
997,neutral,7
997,neutral,8
999,negative,1
999,neutral,2
999,negative,3
999,negative,4
999,negative,5
999,negative,6
999,negative,7
999,negative,8
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,positive,1
NA,negative,1
NA,positive,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,positive,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,negative,1
NA,negative,1
NA,positive,1
NA,negative,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,positive,1
NA,neutral,1
NA,positive,1
NA,neutral,1
NA,neutral,1
NA,negative,1
NA,neutral,1
NA,negative,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,positive,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,positive,2
NA,neutral,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,negative,2
NA,positive,2
NA,negative,2
NA,neutral,2
NA,positive,2
NA,negative,2
NA,positive,2
NA,positive,2
NA,positive,2
NA,neutral,2
NA,neutral,2
NA,negative,2
NA,neutral,2
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,positive,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,positive,3
NA,neutral,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,negative,3
NA,positive,3
NA,negative,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,positive,3
NA,positive,3
NA,positive,3
NA,neutral,3
NA,neutral,3
NA,negative,3
NA,neutral,3
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,positive,4
NA,positive,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,positive,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,positive,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,negative,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,negative,4
NA,negative,4
NA,positive,4
NA,negative,4
NA,positive,4
NA,neutral,4
NA,positive,4
NA,neutral,4
NA,negative,4
NA,negative,4
NA,neutral,4
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,positive,5
NA,positive,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,positive,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,positive,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,negative,5
